編號 F0010001A2007_1_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_118_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_119_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_12_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_120_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_121_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_122_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_123_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_124_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_125_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_126_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_128_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_129_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_13_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_130_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_131_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_132_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_133_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_134_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_135_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_136_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_137_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_138_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_139_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_14_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_140_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_141_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_142_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_143_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_144_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_145_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_146_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_147_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_148_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_149_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_15_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_150_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_151_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_152_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_153_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_154_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_155_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_156_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_157_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_158_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_159_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_16_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_160_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_161_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_162_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_163_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_164_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_165_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_166_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_167_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_168_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_169_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_17_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_170_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_171_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_172_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_173_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_174_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_175_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_176_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_177_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_178_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_179_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_18_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_180_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_181_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_182_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_183_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_184_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_185_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_186_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_187_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_188_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_189_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_19_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_190_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_191_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_192_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_193_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_194_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_195_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_196_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_197_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_198_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_199_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_2_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_20_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_200_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_201_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_202_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_203_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_204_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_205_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_206_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_207_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_208_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_209_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_21_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_210_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_22_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_23_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_24_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_25_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_26_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_27_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_28_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_3_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_30_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_31_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_32_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_33_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_34_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_35_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_36_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_37_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_38_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_39_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_4_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_40_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_41_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_42_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_43_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_44_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_45_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_46_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_47_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_48_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_49_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_5_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_50_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_51_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_52_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_53_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_54_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_55_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_56_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_57_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_58_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_59_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_6_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_60_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_61_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_62_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_63_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_64_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_65_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_66_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_67_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_68_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_69_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_7_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_70_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_71_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_72_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_73_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_74_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_75_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_76_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_77_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_78_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_79_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_8_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_80_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_81_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_82_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_83_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_84_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_85_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_86_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_87_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_88_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_89_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_9_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_90_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_91_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_92_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_93_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_94_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_95_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_96_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_97_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_98_07 的CER： 1.0000, SER: 1.0000
編號 M1180001A2150_99_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_1_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_10_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_11_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_12_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_13_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_14_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_15_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_16_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_17_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_18_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_19_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_2_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_20_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_21_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_22_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_23_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_24_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_25_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_26_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_27_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_28_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_29_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_3_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_31_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_32_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_33_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_34_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_35_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_36_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_37_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_38_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_39_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_4_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_40_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_41_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_42_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_43_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_44_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_45_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_46_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_47_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_48_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_49_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_5_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_50_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_51_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_52_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_53_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_54_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_55_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_56_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_57_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_58_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_59_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_6_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_60_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_61_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_62_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_63_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_64_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_7_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_8_07 的CER： 1.0000, SER: 1.0000
編號 M1180001D3150_9_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_1_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_10_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_100_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_101_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_102_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_103_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_104_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_105_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_106_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_107_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_108_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_109_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_11_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_110_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_111_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_112_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_113_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_114_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_115_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_116_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_117_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_118_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_119_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_12_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_120_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_121_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_122_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_123_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_124_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_125_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_126_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_127_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_128_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_129_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_13_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_130_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_131_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_132_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_133_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_134_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_135_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_136_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_137_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_138_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_139_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_14_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_140_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_141_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_142_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_143_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_144_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_145_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_146_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_147_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_148_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_149_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_15_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_150_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_151_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_152_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_154_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_155_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_156_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_157_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_158_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_159_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_16_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_160_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_161_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_162_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_163_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_164_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_165_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_166_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_167_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_168_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_169_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_17_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_170_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_171_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_172_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_173_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_174_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_175_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_176_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_177_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_178_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_179_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_18_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_180_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_181_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_182_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_183_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_184_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_185_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_186_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_187_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_188_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_189_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_19_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_190_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_2_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_20_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_21_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_22_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_23_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_24_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_25_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_26_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_27_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_28_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_29_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_3_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_30_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_31_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_32_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_33_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_34_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_35_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_36_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_37_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_38_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_39_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_4_07 的CER： 1.0000, SER: 1.0000
編號 M1200001A2114_40_07 的CER： 1.0000, SER: 1.0000
